0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.27347e-07	2.63183e-07	7.81032e-07	1.02886e-06	-1.02886e-06	-7.81032e-07	-2.63183e-07	-3.27347e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.27347e-07	2.63183e-07	7.81032e-07	1.02886e-06	2.04602e-06	3.07455e-06	5.28384e-06	8.08953e-06	-8.08953e-06	-5.28384e-06	-3.07455e-06	-2.04602e-06	-1.02886e-06	-7.81032e-07	-2.63183e-07	-3.27347e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.27347e-07	2.63183e-07	7.81032e-07	1.02886e-06	2.04602e-06	3.07455e-06	5.28384e-06	8.08953e-06	1.28841e-05	1.93578e-05	2.92248e-05	4.25307e-05	-4.25307e-05	-2.92248e-05	-1.93578e-05	-1.28841e-05	-8.08953e-06	-5.28384e-06	-3.07455e-06	-2.04602e-06	-1.02886e-06	-7.81032e-07	-2.63183e-07	-3.27347e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.27347e-07	2.63183e-07	7.81032e-07	1.02886e-06	2.04602e-06	3.07455e-06	5.28384e-06	8.08953e-06	1.28841e-05	1.93578e-05	2.92248e-05	4.25307e-05	6.13523e-05	8.60647e-05	0.000118988	0.000160586	-0.000160586	-0.000118988	-8.60647e-05	-6.13523e-05	-4.25307e-05	-2.92248e-05	-1.93578e-05	-1.28841e-05	-8.08953e-06	-5.28384e-06	-3.07455e-06	-2.04602e-06	-1.02886e-06	-7.81032e-07	-2.63183e-07	-3.27347e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.27347e-07	2.63183e-07	7.81032e-07	1.02886e-06	2.04602e-06	3.07455e-06	5.28384e-06	8.08953e-06	1.28841e-05	1.93578e-05	2.92248e-05	4.25307e-05	6.13523e-05	8.60647e-05	0.000118988	0.000160586	0.000213044	0.000276398	0.000352058	0.000438916	-0.000438916	-0.000352058	-0.000276398	-0.000213044	-0.000160586	-0.000118988	-8.60647e-05	-6.13523e-05	-4.25307e-05	-2.92248e-05	-1.93578e-05	-1.28841e-05	-8.08953e-06	-5.28384e-06	-3.07455e-06	-2.04602e-06	-1.02886e-06	-7.81032e-07	-2.63183e-07	-3.27347e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.27347e-07	2.63183e-07	7.81032e-07	1.02886e-06	2.04602e-06	3.07455e-06	5.28384e-06	8.08953e-06	1.28841e-05	1.93578e-05	2.92248e-05	4.25307e-05	6.13523e-05	8.60647e-05	0.000118988	0.000160586	0.000213044	0.000276398	0.000352058	0.000438916	0.000536891	0.000643104	0.00075555	0.000869454	-0.000869454	-0.00075555	-0.000643104	-0.000536891	-0.000438916	-0.000352058	-0.000276398	-0.000213044	-0.000160586	-0.000118988	-8.60647e-05	-6.13523e-05	-4.25307e-05	-2.92248e-05	-1.93578e-05	-1.28841e-05	-8.08953e-06	-5.28384e-06	-3.07455e-06	-2.04602e-06	-1.02886e-06	-7.81032e-07	-2.63183e-07	-3.27347e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.27347e-07	2.63183e-07	7.81032e-07	1.02886e-06	2.04602e-06	3.07455e-06	5.28384e-06	8.08953e-06	1.28841e-05	1.93578e-05	2.92248e-05	4.25307e-05	6.13523e-05	8.60647e-05	0.000118988	0.000160586	0.000213044	0.000276398	0.000352058	0.000438916	0.000536891	0.000643104	0.00075555	0.000869454	0.000981146	0.00108464	0.00117569	0.00124853	-0.00124853	-0.00117569	-0.00108464	-0.000981146	-0.000869454	-0.00075555	-0.000643104	-0.000536891	-0.000438916	-0.000352058	-0.000276398	-0.000213044	-0.000160586	-0.000118988	-8.60647e-05	-6.13523e-05	-4.25307e-05	-2.92248e-05	-1.93578e-05	-1.28841e-05	-8.08953e-06	-5.28384e-06	-3.07455e-06	-2.04602e-06	-1.02886e-06	-7.81032e-07	-2.63183e-07	-3.27347e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.27347e-07	2.63183e-07	7.81032e-07	1.02886e-06	2.04602e-06	3.07455e-06	5.28384e-06	8.08953e-06	1.28841e-05	1.93578e-05	2.92248e-05	4.25307e-05	6.13523e-05	8.60647e-05	0.000118988	0.000160586	0.000213044	0.000276398	0.000352058	0.000438916	0.000536891	0.000643104	0.00075555	0.000869454	0.000981146	0.00108464	0.00117569	0.00124853	0.00129998	0.00132614	0.00132638	0.00129975	-0.00129975	-0.00132638	-0.00132614	-0.00129998	-0.00124853	-0.00117569	-0.00108464	-0.000981146	-0.000869454	-0.00075555	-0.000643104	-0.000536891	-0.000438916	-0.000352058	-0.000276398	-0.000213044	-0.000160586	-0.000118988	-8.60647e-05	-6.13523e-05	-4.25307e-05	-2.92248e-05	-1.93578e-05	-1.28841e-05	-8.08953e-06	-5.28384e-06	-3.07455e-06	-2.04602e-06	-1.02886e-06	-7.81032e-07	-2.63183e-07	-3.27347e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.27347e-07	2.63183e-07	7.81032e-07	1.02886e-06	2.04602e-06	3.07455e-06	5.28384e-06	8.08953e-06	1.28841e-05	1.93578e-05	2.92248e-05	4.25307e-05	6.13523e-05	8.60647e-05	0.000118988	0.000160586	0.000213044	0.000276398	0.000352058	0.000438916	0.000536891	0.000643104	0.00075555	0.000869454	0.000981146	0.00108464	0.00117569	0.00124853	0.00129998	0.00132614	0.00132638	0.00129975	0.00124876	0.00117546	0.00108487	0.000980915	-0.000980915	-0.00108487	-0.00117546	-0.00124876	-0.00129975	-0.00132638	-0.00132614	-0.00129998	-0.00124853	-0.00117569	-0.00108464	-0.000981146	-0.000869454	-0.00075555	-0.000643104	-0.000536891	-0.000438916	-0.000352058	-0.000276398	-0.000213044	-0.000160586	-0.000118988	-8.60647e-05	-6.13523e-05	-4.25307e-05	-2.92248e-05	-1.93578e-05	-1.28841e-05	-8.08953e-06	-5.28384e-06	-3.07455e-06	-2.04602e-06	-1.02886e-06	-7.81032e-07	-2.63183e-07	-3.27347e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
